,total_tests,total_cases,total_deaths,total_active,total_positive,new_tests,new_cases,new_deaths,new_active,new_positive,rolling_total_tests,rolling_positive_tests,positive_test_rate
2020-07-07,36913113.0,2984543.0,123742.0,1924325.0,2984543.0,635897.0,51726.0,923.0,38475.0,51726.0,35045588.571428575,2837772.1428571427,8.097373331520185
2020-07-08,37551344.0,3047215.0,124549.0,1969246.0,3047215.0,638231.0,62672.0,807.0,44921.0,62672.0,35683995.71428572,2889815.1428571427,8.098350773257815
2020-07-09,38257345.0,3106372.0,125416.0,2011845.0,3106372.0,706001.0,59157.0,867.0,42599.0,59157.0,36328626.14285714,2942582.8571428573,8.099901288784139
2020-07-10,39067120.0,3173218.0,126270.0,2063763.0,3173218.0,809775.0,66846.0,854.0,51918.0,66846.0,36987796.85714286,2997192.8571428573,8.103193787720983
2020-07-11,39767771.0,3236114.0,127027.0,2113511.0,3236114.0,700651.0,62896.0,757.0,49748.0,62896.0,37656800.71428572,3053025.4285714286,8.107500824979043
2020-07-12,40531477.0,3297426.0,127503.0,2163597.0,3297426.0,763706.0,61312.0,476.0,50086.0,61312.0,38337912.28571428,3111100.714285714,8.11494556902357
2020-07-13,41226074.0,3355523.0,127830.0,2195754.0,3355523.0,694597.0,58097.0,327.0,32157.0,58097.0,39044892.0,3171487.285714286,8.122668864634806
2020-07-14,41991700.0,3418249.0,128566.0,2240585.0,3418249.0,765626.0,62726.0,736.0,44831.0,62726.0,39770404.428571425,3233445.285714286,8.130280122048115
2020-07-15,42760587.0,3484046.0,129424.0,2278740.0,3484046.0,768887.0,65797.0,858.0,38155.0,65797.0,40514582.0,3295849.714285714,8.134971537619997
2020-07-16,43587910.0,3555082.0,130371.0,2334066.0,3555082.0,827323.0,71036.0,947.0,55326.0,71036.0,41276091.28571428,3359951.1428571427,8.140187305041714
2020-07-17,44422411.0,3631926.0,131322.0,2393760.0,3631926.0,834501.0,76844.0,951.0,59694.0,76844.0,42041132.85714286,3425480.8571428573,8.147927099830428
2020-07-18,45179247.0,3696876.0,132194.0,2441962.0,3696876.0,756836.0,64950.0,872.0,48202.0,64950.0,42814200.85714286,3491304.0,8.154546692695147
2020-07-19,45958837.0,3761135.0,132721.0,2497243.0,3761135.0,779590.0,64259.0,527.0,55281.0,64259.0,43589538.0,3557548.1428571427,8.161472468134768
2020-07-20,46670026.0,3818176.0,133084.0,2525005.0,3818176.0,711189.0,57041.0,363.0,27762.0,57041.0,44367245.428571425,3623641.4285714286,8.16737977210073
2020-07-21,47420316.0,3882105.0,134123.0,2565051.0,3882105.0,750290.0,63929.0,1039.0,40046.0,63929.0,45142762.0,3689906.5714285714,8.173860898073917
2020-07-22,48216755.0,3951439.0,135294.0,2605296.0,3951439.0,796439.0,69334.0,1171.0,40245.0,69334.0,45922214.571428575,3756677.0,8.180522292009176
2020-07-23,49057829.0,4022992.0,136350.0,2653373.0,4022992.0,841074.0,71553.0,1056.0,48077.0,71553.0,46703631.571428575,3823521.285714286,8.186775111624005
2020-07-24,49984269.0,4098227.0,137526.0,2699077.0,4098227.0,926440.0,75235.0,1176.0,45704.0,75235.0,47498182.71428572,3890135.714285714,8.190072739594948
2020-07-25,50764980.0,4162969.0,138549.0,2745006.0,4162969.0,780711.0,64742.0,1023.0,45929.0,64742.0,48296144.571428575,3956720.4285714286,8.192621716873395
2020-07-26,51606034.0,4223969.0,139108.0,2786998.0,4223969.0,841054.0,61000.0,559.0,41992.0,61000.0,49102887.0,4022839.5714285714,8.192674234059947
2020-07-27,52368506.0,4279299.0,140168.0,2813327.0,4279299.0,762472.0,55330.0,1060.0,26329.0,55330.0,49916955.571428575,4088714.285714286,8.19103296446745
2020-07-28,53106139.0,4335751.0,141290.0,2839098.0,4335751.0,737633.0,56452.0,1122.0,25771.0,56452.0,50729216.0,4153520.8571428573,8.187630688285932
2020-07-29,53962811.0,4402711.0,142782.0,2869361.0,4402711.0,856672.0,66960.0,1492.0,30263.0,66960.0,51550081.14285714,4217988.285714285,8.182311632110276
2020-07-30,54770180.0,4472130.0,144041.0,2914132.0,4472130.0,807369.0,69419.0,1259.0,44771.0,69419.0,52366131.28571428,4282150.857142857,8.17732903310932
2020-07-31,55495631.0,4539754.0,145353.0,2956241.0,4539754.0,725451.0,67624.0,1312.0,42109.0,67624.0,53153468.71428572,4345226.142857143,8.174868447840929
2020-08-01,56230637.0,4600856.0,146543.0,2992428.0,4600856.0,735006.0,61102.0,1190.0,36187.0,61102.0,53934276.85714286,4407781.428571428,8.172504917877058
2020-08-02,56920719.0,4647612.0,147041.0,3031882.0,4647612.0,690082.0,46756.0,498.0,39454.0,46756.0,54693517.571428575,4468301.857142857,8.169710151312447
2020-08-03,57663191.0,4697381.0,147560.0,3036375.0,4697381.0,742472.0,49769.0,519.0,4493.0,49769.0,55449901.14285714,4528027.857142857,8.165980035703168
2020-08-04,58374609.0,4749246.0,148815.0,3071452.0,4749246.0,711418.0,51865.0,1255.0,35077.0,51865.0,56202539.71428572,4587098.571428572,8.161728268415974
2020-08-05,59070550.0,4801572.0,150161.0,3073560.0,4801572.0,695941.0,52326.0,1346.0,2108.0,52326.0,56932216.71428572,4644078.714285715,8.15720690728067
2020-08-06,59816134.0,4855757.0,151412.0,3105721.0,4855757.0,745584.0,54185.0,1251.0,32161.0,54185.0,57653067.28571428,4698882.571428572,8.15027333782967
2020-08-07,60593199.0,4917103.0,152745.0,3140488.0,4917103.0,777065.0,61346.0,1333.0,34767.0,61346.0,58381291.28571428,4752789.571428572,8.140946297622513
2020-08-08,61268892.0,4970816.0,153834.0,3173845.0,4970816.0,675693.0,53713.0,1089.0,33357.0,53713.0,59101042.0,4805641.0,8.131228887639578
2020-08-09,61986455.0,5021440.0,154450.0,3210102.0,5021440.0,717563.0,50624.0,616.0,36257.0,50624.0,59824718.571428575,4859045.0,8.122135993332712
2020-08-10,62721946.0,5063529.0,154876.0,3237898.0,5063529.0,735491.0,42089.0,426.0,27796.0,42089.0,60547397.85714286,4911351.857142857,8.111582051355587
2020-08-11,63476405.0,5119231.0,156202.0,3248069.0,5119231.0,754459.0,55702.0,1326.0,10171.0,55702.0,61276225.85714286,4964206.857142857,8.101358704297859
2020-08-12,63971561.0,5175363.0,157719.0,3262419.0,5175363.0,495156.0,56132.0,1517.0,14350.0,56132.0,61976370.28571428,5017605.571428572,8.095997794477395
2020-08-13,64866856.0,5227123.0,158882.0,3293593.0,5227123.0,895295.0,51760.0,1163.0,31174.0,51760.0,62697902.0,5070657.857142857,8.087444229222946
2020-08-14,65721395.0,5282758.0,160098.0,3326334.0,5282758.0,854539.0,55635.0,1216.0,32741.0,55635.0,63430501.428571425,5122894.285714285,8.076389387340939
2020-08-15,66470853.0,5338906.0,161317.0,3359043.0,5338906.0,749458.0,56148.0,1219.0,32709.0,56148.0,64173638.71428572,5175478.571428572,8.064804606874281
2020-08-16,67253939.0,5381393.0,161936.0,3386361.0,5381393.0,783086.0,42487.0,619.0,27318.0,42487.0,64926136.428571425,5226900.428571428,8.050533600319511
2020-08-17,67917666.0,5419274.0,162343.0,3391351.0,5419274.0,663727.0,37881.0,407.0,4990.0,37881.0,65668382.14285714,5277721.142857143,8.036928839476836
2020-08-18,68575321.0,5460070.0,163539.0,3407361.0,5460070.0,657655.0,40796.0,1196.0,16010.0,40796.0,66396798.71428572,5326412.428571428,8.022092226903425
2020-08-19,69265097.0,5505023.0,164959.0,3415189.0,5505023.0,689776.0,44953.0,1420.0,7828.0,44953.0,67153018.14285715,5373506.714285715,8.001884148906683
2020-08-20,69942933.0,5548781.0,166093.0,3435822.0,5548781.0,677836.0,43758.0,1134.0,20633.0,43758.0,67878172.0,5419457.857142857,7.984095177375809
2020-08-21,70686549.0,5595343.0,167216.0,3463071.0,5595343.0,743616.0,46562.0,1123.0,27249.0,46562.0,68587479.71428572,5464112.857142857,7.966633093830923
2020-08-22,71443084.0,5641585.0,168245.0,3487847.0,5641585.0,756535.0,46242.0,1029.0,24776.0,46242.0,69297798.42857143,5507352.714285715,7.947370391517426
2020-08-23,72058598.0,5679152.0,168817.0,3512553.0,5679152.0,615514.0,37567.0,572.0,24706.0,37567.0,69984178.28571428,5549889.714285715,7.930206298383589
2020-08-24,72741249.0,5713793.0,169160.0,3523859.0,5713793.0,682651.0,34641.0,343.0,11306.0,34641.0,70673261.57142857,5591963.857142857,7.912417982140433
2020-08-25,73375405.0,5750167.0,170307.0,3526161.0,5750167.0,634156.0,36374.0,1147.0,2302.0,36374.0,71358987.85714285,5633406.285714285,7.894459345460568
2020-08-26,74051134.0,5794224.0,171605.0,3538154.0,5794224.0,675729.0,44057.0,1298.0,11993.0,44057.0,72042707.42857143,5674720.714285715,7.87688430492713
2020-08-27,74793194.0,5838208.0,172734.0,3564148.0,5838208.0,742060.0,43984.0,1129.0,25994.0,43984.0,72735601.85714285,5716067.428571428,7.858692693295001
2020-08-28,75565450.0,5884754.0,173757.0,3592630.0,5884754.0,772256.0,46546.0,1023.0,28482.0,46546.0,73432587.71428572,5757411.857142857,7.840404425817067
2020-08-29,76329688.0,5929256.0,174772.0,3613853.0,5929256.0,764238.0,44502.0,1015.0,21223.0,44502.0,74130674.0,5798507.714285715,7.822008625317118
2020-08-30,77069194.0,5968754.0,175247.0,3639544.0,5968754.0,739506.0,39498.0,475.0,25691.0,39498.0,74846473.42857143,5839879.428571428,7.80247774017653
2020-08-31,77749599.0,6000160.0,175613.0,3639722.0,6000160.0,680405.0,31406.0,366.0,178.0,31406.0,75561952.0,5880789.0,7.782738328411633
2020-09-01,78448125.0,6042583.0,176640.0,3663261.0,6042583.0,698526.0,42423.0,1027.0,23539.0,42423.0,76286626.28571428,5922562.714285715,7.76356617489427
2020-09-02,79093162.0,6073187.0,177672.0,3663758.0,6073187.0,645037.0,30604.0,1032.0,497.0,30604.0,77006916.0,5962414.571428572,7.742700112063404
2020-09-03,79817109.0,6117904.0,178742.0,3672205.0,6117904.0,723947.0,44717.0,1070.0,8447.0,44717.0,77724618.14285715,6002371.142857143,7.722612585660876
2020-09-04,80719314.0,6169497.0,179740.0,3706303.0,6169497.0,902205.0,51593.0,998.0,34098.0,51593.0,78460884.42857143,6043048.714285715,7.701989033512787
2020-09-05,81525280.0,6214407.0,180658.0,3731546.0,6214407.0,805966.0,44910.0,918.0,25243.0,44910.0,79203111.85714285,6083784.571428572,7.681244371309272
2020-09-06,82261104.0,6247522.0,181107.0,3750395.0,6247522.0,735824.0,33115.0,449.0,18849.0,33115.0,79944813.28571428,6123608.571428572,7.659794700556049
2020-09-07,82849401.0,6276203.0,181332.0,3761288.0,6276203.0,588297.0,28681.0,225.0,10893.0,28681.0,80673356.42857143,6163043.285714285,7.639502753515745
2020-09-08,83358107.0,6298422.0,181690.0,3757621.0,6298422.0,508706.0,22219.0,358.0,0.0,22219.0,81374782.42857143,6199591.714285715,7.618566255126455
2020-09-09,83942519.0,6329405.0,182779.0,3759147.0,6329405.0,584412.0,30983.0,1089.0,1526.0,30983.0,82067547.71428572,6236194.285714285,7.598855405580414
2020-09-10,84556561.0,6366986.0,183949.0,3779526.0,6366986.0,614042.0,37581.0,1170.0,20379.0,37581.0,82744612.28571428,6271777.428571428,7.579680725211688
2020-09-11,84556561.0,6366986.0,183949.0,3779526.0,6366986.0,0.0,0.0,0.0,0.0,0.0,83292790.42857143,6299990.142857143,7.5636680082891
